2232,40.5146,60.7719,167.1828,0.3
2233,40.0368,60.0552,168.6129,0.3
2234,40.3809,60.5714,170.0623,0.3
2235,40.7001,61.0501,171.4063,0.3
2236,57.4261,86.1391,202.1284,0.3
2237,56.2710,84.4065,213.4422,0.3
2238,46.3324,69.4985,187.9533,0.3
2239,42.1349,63.2023,191.6588,0.3
2240,50.5898,75.8848,217.9233,0.3
2241,48.4289,72.6434,231.2185,0.3
2242,50.4523,75.6784,228.0162,0.3
2243,48.6543,72.9814,221.1281,0.3
2244,50.4443,75.6665,227.7526,0.3
2245,47.2565,70.8848,211.4888,0.3
2246,52.8802,89.7970,211.5209,0.3
2247,47.1849,70.7773,211.0228,0.3
2248,46.2287,69.3431,202.7370,0.3
2249,46.0969,69.1453,201.1542,0.3
2250,45.8297,68.7445,209.0947,0.3
2251,45.7694,68.6542,206.9055,0.3
2252,45.9081,68.8622,211.9195,0.3
2253,45.8632,68.7948,191.2214,0.3
2254,45.8508,68.7761,210.7408,0.3
2255,46.9846,70.4770,212.8399,0.3
2256,47.9619,76.9406,191.8478,0.3
2257,48.5401,78.1615,194.1605,0.3
2258,49.1973,79.8397,196.7891,0.3
2259,51.2110,76.8165,213.0851,0.3
2260,50.5519,76.7162,202.2076,0.3
2261,50.5481,76.5856,202.1924,0.3
2262,50.7110,76.3715,202.8438,0.3
2263,48.2409,76.3265,192.9637,0.3
2264,50.9348,76.4022,220.5947,0.3
2265,51.1000,76.6500,222.5918,0.3
2266,45.9328,68.8992,210.9988,0.3
2267,46.0186,69.0280,210.9123,0.3
2268,45.9700,68.9549,211.0564,0.3
2269,40.5556,60.8335,211.1698,0.3
2270,40.3970,60.5954,210.3143,0.3
2271,51.6144,78.2512,206.4574,0.3
2272,49.4353,74.1529,201.4262,0.3
2273,42.1561,63.2341,199.2726,0.3
2274,48.6133,116.9904,151.1789,0.2
2275,48.6133,116.9904,151.1789,0.2
2276,49.8214,74.7321,306.4376,0.3
2277,47.1686,70.7529,197.8836,0.3
2278,47.2472,70.8709,195.7832,0.3
2279,47.0588,70.5882,208.4082,0.3
2280,46.5252,69.7877,206.2534,0.3
2281,47.2590,70.8884,188.7659,0.3
2282,52.6352,78.9529,204.2953,0.3
2283,52.7009,79.0513,202.3275,0.3
2284,52.9979,79.4969,195.6984,0.3
2285,46.9101,70.3651,194.3860,0.3
2286,42.9306,64.3959,196.5265,0.3
2287,43.4451,65.1677,209.5414,0.3
2288,43.1645,64.7467,203.7028,0.3
2289,42.5317,63.7975,208.7138,0.3
2290,41.1740,61.7611,211.0311,0.3
2291,42.0018,63.0026,223.2705,0.3
2292,42.7282,64.0922,224.3307,0.3
2293,42.4740,63.7110,217.3745,0.3
2294,41.2910,61.9365,217.2589,0.3
2295,39.5808,59.3713,208.3628,0.3
2296,37.7682,56.6522,199.1135,0.3
2297,36.6321,54.9481,192.4403,0.3
2298,52.5000,78.7500,205.5000,0.4
2299,39.0000,60.0000,150.0000,0.4
2300,67.5000,101.2500,232.5000,0.4
2301,40.5000,75.0000,243.0000,0.4
