bridgeID,StructureID,Start Node,End Node,"Millbrae-Richmond (1=yes, 0=no)",Richmond-Fremont,SFO-Bay Point,Bay Point-Montgomery,Bay Point-Daly City,Concord-Daly City,Concord-24th St,Pleasant Hill - Daly City,Pleasant Hill - Montgomery,Montogmery- Concord,24th st- bay point,daly city - dublin,daly city - fremont,Notes
2838,1095,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2837,1094,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2836,1093,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2835,1092,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2834,1091,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2833,1090,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2832,1089,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2831,1088,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2830,1087,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2829,1086,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2828,1085,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2827,1084,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2826,1083,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2825,1082,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2824,1081,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2823,1080,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2822,1079,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2821,1078,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2820,1077,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2819,1076,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2818,1075,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2817,1074,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2816,1073,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2815,1072,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2814,1071,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2813,1070,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2812,1069,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2811,1068,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2810,1067,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2809,1066,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2808,1065,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2807,1064,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2806,1063,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2805,1062,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2804,1061,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2803,1060,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2802,1059,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2801,1058,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2800,1057,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2799,1056,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2798,1055,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2797,1054,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2796,1053,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2795,1052,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2794,1051,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2793,1050,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2792,1049,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2791,1048,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2790,1047,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2789,1046,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2788,1045,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2787,1044,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2786,1043,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2785,1042,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2784,1041,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2783,1040,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2782,1039,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2781,1038,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2780,1037,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2779,1036,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2778,1035,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2777,1034,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2776,1033,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2775,1032,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2774,1031,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2773,1030,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2772,1029,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2771,1028,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2770,1027,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2769,1026,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2768,1025,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2767,1024,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2766,1023,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2765,1022,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2764,1021,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2763,1020,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2762,1019,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2761,1018,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2760,1017,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2759,1016,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2758,1015,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2757,1014,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2756,1013,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2755,1012,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2754,1011,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2753,1010,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2752,1009,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2751,1008,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2750,1007,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2749,1006,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2748,1005,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2747,1004,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2746,1003,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2745,1002,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2744,1001,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2743,1000,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2742,999,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2741,998,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2740,997,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2739,996,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2738,995,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2737,994,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2736,993,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2735,992,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2734,991,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2733,990,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2732,989,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2731,988,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2730,987,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2729,986,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2728,985,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2727,984,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2726,983,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2725,982,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2724,981,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2723,980,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2722,979,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2721,978,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2720,977,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2719,976,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2718,975,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2717,974,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2716,973,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2715,972,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2714,971,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2713,970,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2712,969,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2711,968,Bayfair,San Leandro,0,1,0,0,0,0,0,0,0,0,0,1,1,
2710,967,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2709,966,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2708,965,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2707,964,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2706,963,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2705,962,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2704,961,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2703,960,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2702,959,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2701,958,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2700,957,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2699,956,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2698,955,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2697,954,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2696,953,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2695,952,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2694,951,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2693,950,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2692,949,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2691,948,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2690,947,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2689,946,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2688,945,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2687,944,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2686,943,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2685,942,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2684,941,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2683,940,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2682,939,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2681,938,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2680,937,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2679,936,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2678,935,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2677,934,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2676,933,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2675,932,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2674,931,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2673,930,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2672,929,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2671,928,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2670,927,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2669,926,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2668,925,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2667,924,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2666,923,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2665,922,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2664,921,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2663,920,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2662,919,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2661,918,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2660,917,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2659,916,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2658,915,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2657,914,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2656,913,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2655,912,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2654,911,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2653,910,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2652,909,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2651,908,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2650,907,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2649,906,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2648,905,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2647,904,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2646,903,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2645,902,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2644,901,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2643,900,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2642,899,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2641,898,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2640,897,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2639,896,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2638,895,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2637,894,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2636,893,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2635,892,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2634,891,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2633,890,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2632,889,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2631,888,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2630,887,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2629,886,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2628,885,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2627,884,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2626,883,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2625,882,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2624,881,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2623,880,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2622,879,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2621,878,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2620,877,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2619,876,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2618,875,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2617,874,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2616,873,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2615,872,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2614,871,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2613,870,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2612,869,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2611,868,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2610,867,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2609,866,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2608,865,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2607,864,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2606,863,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2605,862,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2604,861,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2603,860,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2602,859,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2601,858,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2600,857,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2599,856,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2598,855,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2597,854,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2596,853,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2595,852,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2594,851,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2593,850,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2592,849,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2591,848,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2590,847,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2589,846,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2588,845,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2587,844,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2586,843,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2585,842,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2584,841,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2583,840,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2582,839,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2581,838,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2580,837,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2579,836,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2578,835,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2577,834,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2576,833,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2575,832,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2574,831,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2573,830,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2572,829,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2571,828,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2570,827,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2569,826,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2568,825,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2567,824,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2566,823,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2565,822,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2564,821,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2563,820,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2562,819,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2561,818,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2560,817,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2559,816,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2558,815,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2557,814,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
2556,813,San Leandro,Coliseum/Oakland Airport,0,1,0,0,0,0,0,0,0,0,0,1,1,
